condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
collected_unique,1,5900,100,0.0015572093537775799,0.0016936425818130374,377600
collected_unique,1,6000,100,0.0014348103641532361,0.0013829582603648305,384000
collected_unique,1,6100,100,0.0015235064411535859,0.001232057111337781,390400
collected_unique,1,6200,100,0.0015923714445671066,0.001297623384743929,396800
collected_unique,1,6300,100,0.0013275667501147837,0.0016747850459069014,403200
collected_unique,1,6400,100,0.0015187879011500627,0.0015550785465165973,409600
collected_unique,1,6500,100,0.00154812601453159,0.001504356972873211,416000
collected_unique,1,6600,100,0.001458707473357208,0.0010302322916686535,422400
collected_unique,1,6700,100,0.001442454564385116,0.0010848023230209947,428800
collected_unique,1,6800,100,0.001363585260696709,0.0010326605988666415,435200
collected_unique,1,6900,100,0.0013922299287514762,0.001717026112601161,441600
collected_unique,1,7000,100,0.0014335905673215166,0.0010159662924706936,448000
collected_unique,1,7100,100,0.0014807657740311697,0.0012487750500440598,454400
collected_unique,1,7200,100,0.0014526280015707015,0.0013798337895423174,460800
collected_unique,1,7300,100,0.0014302450855029746,0.0008538899710401893,467200
collected_unique,1,7400,100,0.001422142498777248,0.0013672804925590754,473600
collected_unique,1,7500,100,0.001450049615232274,0.0013560197548940778,480000
collected_unique,1,7600,100,0.0014844956184970216,0.002053329488262534,486400
collected_unique,1,7700,100,0.001396721869823523,0.0008784836973063648,492800
collected_unique,1,7800,100,0.001538483159383759,0.0012698960490524769,499200
collected_unique,1,7900,100,0.0014762707479530944,0.0013020334299653769,505600
collected_unique,1,8000,100,0.0014745448558824137,0.00230336538515985,512000
collected_unique,1,8100,100,0.0015104702161625027,0.0008886021096259356,518400
collected_unique,1,8200,100,0.0014376953121973202,0.0012374988291412592,524800
collected_unique,1,8300,100,0.0013825605949386954,0.0008706491207703948,531200
collected_unique,1,8400,100,0.0014374643238261342,0.0013482420472428203,537600
collected_unique,1,8500,100,0.0014043750520795584,0.001575814443640411,544000
collected_unique,1,8600,100,0.001394155282760039,0.0014807855477556586,550400
collected_unique,1,8700,100,0.0014245021995157004,0.0011074281064793468,556800
