map_seed,repetition,step,current_row,action,reward,next_row,terminated,truncated,remaining
300001,0,7,1017,3,0.0348,1048,0,0,26
300001,0,8,1048,0,-0.005199999999999995,1047,0,0,25
300001,0,9,1047,0,-0.005199999999999995,1046,0,0,24
300001,0,10,1046,1,0.03360000000000002,1205,0,0,23
300001,0,11,1205,3,0.03239999999999999,1236,0,0,22
300001,0,12,1236,0,-0.04639999999999999,1075,0,0,21
300001,0,13,1075,2,-0.04520000000000001,1042,0,0,20
300001,0,14,1042,2,-0.04399999999999999,1009,0,0,19
300001,0,15,1009,2,-0.003999999999999995,1008,0,0,18
300001,0,16,1008,2,-0.003999999999999995,1007,0,0,17
300001,0,17,1007,0,-0.04279999999999999,910,0,0,16
300001,0,18,910,0,-0.0027999999999999935,909,0,0,15
300001,0,19,909,3,-0.0027999999999999935,908,0,0,14
300001,0,20,908,1,0.036,1003,0,0,13
300001,0,21,1003,3,0.0348,1034,0,0,12
300001,0,22,1034,0,-0.005199999999999995,1033,0,0,11
300001,0,23,1033,0,-0.005199999999999995,1032,0,0,10
300001,0,24,1032,1,0.03360000000000002,1191,0,0,9
300001,0,25,1191,2,-0.04520000000000001,1158,0,0,8
300001,0,26,1158,0,-0.04399999999999999,997,0,0,7
300001,0,27,997,0,-0.04279999999999999,900,0,0,6
300001,0,28,900,1,0.036,995,0,0,5
300001,0,29,995,1,0.0348,1154,0,0,4
300001,0,30,1154,1,-0.005199999999999995,1153,0,0,3
300001,0,31,1153,0,-0.04399999999999999,992,0,0,2
300001,0,32,992,1,0.19,-1,0,1,1
300001,1,1,959,0,-0.005199999999999995,958,0,0,32
300001,1,2,958,2,-0.005199999999999995,957,0,0,31
300001,1,3,957,2,-0.005199999999999995,956,0,0,30
300001,1,4,956,2,-0.005199999999999995,955,0,0,29
300001,1,5,955,2,-0.005199999999999995,954,0,0,28
300001,1,6,954,2,-0.005199999999999995,953,0,0,27
300001,1,7,953,2,-0.005199999999999995,952,0,0,26
300001,1,8,952,2,-0.005199999999999995,951,0,0,25
300001,1,9,951,0,-0.005199999999999995,950,0,0,24
300001,1,10,950,2,-0.005199999999999995,949,0,0,23
300001,1,11,949,2,-0.005199999999999995,948,0,0,22
300001,1,12,948,1,0.03360000000000002,1075,0,0,21
300001,1,13,1075,0,-0.04520000000000001,946,0,0,20
300001,1,14,946,2,-0.005199999999999995,945,0,0,19
300001,1,15,945,3,-0.005199999999999995,944,0,0,18
300001,1,16,944,1,0.03360000000000002,1071,0,0,17
300001,1,17,1071,2,-0.04520000000000001,1038,0,0,16
300001,1,18,1038,1,0.03360000000000002,1197,0,0,15
300001,1,19,1197,2,-0.04520000000000001,1164,0,0,14
300001,1,20,1164,2,-0.005199999999999995,1163,0,0,13
300001,1,21,1163,1,-0.005199999999999995,1162,0,0,12
300001,1,22,1162,0,-0.04399999999999999,1001,0,0,11
300001,1,23,1001,0,-0.04279999999999999,904,0,0,10
300001,1,24,904,0,-0.0027999999999999935,903,0,0,9
300001,1,25,903,1,0.036,998,0,0,8
300001,1,26,998,3,0.0348,1029,0,0,7
300001,1,27,1029,0,-0.005199999999999995,1028,0,0,6
300001,1,28,1028,0,-0.005199999999999995,1027,0,0,5
300001,1,29,1027,1,0.03360000000000002,1186,0,0,4
300001,1,30,1186,3,0.03239999999999999,1217,0,0,3
300001,1,31,1217,1,-0.007599999999999997,1216,0,0,2
300001,1,32,1216,1,0.07000000000000002,-1,0,1,1
300001,2,1,959,1,0.03360000000000002,1086,0,0,32
300001,2,2,1086,3,0.03239999999999999,1117,0,0,31
300001,2,3,1117,3,0.031200000000000006,1148,0,0,30
300001,2,4,1148,3,-0.008799999999999999,1147,0,0,29
300001,2,5,1147,1,1.03,-1,1,0,28
300001,3,1,959,1,0.03360000000000002,1086,0,0,32
300001,3,2,1086,0,-0.04520000000000001,957,0,0,31
300001,3,3,957,0,-0.005199999999999995,956,0,0,30
300001,3,4,956,0,-0.005199999999999995,955,0,0,29
300001,3,5,955,2,-0.005199999999999995,954,0,0,28
300001,3,6,954,0,-0.005199999999999995,953,0,0,27
300001,3,7,953,2,-0.005199999999999995,952,0,0,26
300001,3,8,952,3,-0.005199999999999995,951,0,0,25
300001,3,9,951,3,-0.005199999999999995,950,0,0,24
300001,3,10,950,2,-0.005199999999999995,949,0,0,23
300001,3,11,949,3,-0.005199999999999995,948,0,0,22
300001,3,12,948,0,-0.005199999999999995,947,0,0,21
300001,3,13,947,1,0.03360000000000002,1074,0,0,20
300001,3,14,1074,3,0.03239999999999999,1105,0,0,19
300001,3,15,1105,2,-0.04639999999999999,1072,0,0,18
300001,3,16,1072,3,0.03239999999999999,1103,0,0,17
300001,3,17,1103,1,0.031200000000000006,1262,0,0,16
300001,3,18,1262,2,-0.0476,1229,0,0,15
300001,3,19,1229,3,0.031200000000000006,1260,0,0,14
300001,3,20,1260,3,1.03,-1,1,0,13
300001,4,1,959,1,0.03360000000000002,1086,0,0,32
300001,4,2,1086,3,0.03239999999999999,1117,0,0,31
300001,4,3,1117,3,0.031200000000000006,1148,0,0,30
300001,4,4,1148,1,1.03,-1,1,0,29
300001,5,1,959,3,-0.005199999999999995,958,0,0,32
300001,5,2,958,0,-0.005199999999999995,957,0,0,31
300001,5,3,957,3,-0.005199999999999995,956,0,0,30
300001,5,4,956,3,-0.005199999999999995,955,0,0,29
300001,5,5,955,2,-0.005199999999999995,954,0,0,28
300001,5,6,954,2,-0.005199999999999995,953,0,0,27
300001,5,7,953,0,-0.005199999999999995,952,0,0,26
300001,5,8,952,3,-0.005199999999999995,951,0,0,25
300001,5,9,951,3,-0.005199999999999995,950,0,0,24
300001,5,10,950,0,-0.005199999999999995,949,0,0,23
300001,5,11,949,2,-0.005199999999999995,948,0,0,22
300001,5,12,948,0,-0.005199999999999995,947,0,0,21
300001,5,13,947,0,-0.005199999999999995,946,0,0,20
300001,5,14,946,1,0.03360000000000002,1073,0,0,19
300001,5,15,1073,3,0.03239999999999999,1104,0,0,18
300001,5,16,1104,1,0.031200000000000006,1263,0,0,17
300001,5,17,1263,2,-0.0476,1230,0,0,16
300001,5,18,1230,2,-0.04639999999999999,1197,0,0,15
300001,5,19,1197,2,-0.04520000000000001,1164,0,0,14
300001,5,20,1164,1,-0.005199999999999995,1163,0,0,13
300001,5,21,1163,2,-0.005199999999999995,1162,0,0,12
300001,5,22,1162,0,-0.04399999999999999,1001,0,0,11
300001,5,23,1001,0,-0.04279999999999999,904,0,0,10
300001,5,24,904,2,-0.0027999999999999935,903,0,0,9
300001,5,25,903,3,-0.0027999999999999935,902,0,0,8
300001,5,26,902,2,-0.0027999999999999935,901,0,0,7
300001,5,27,901,0,-0.0027999999999999935,900,0,0,6
300001,5,28,900,1,0.036,995,0,0,5
300001,5,29,995,3,0.0348,1026,0,0,4
300001,5,30,1026,0,-0.005199999999999995,1025,0,0,3
300001,5,31,1025,2,-0.04399999999999999,992,0,0,2
300001,5,32,992,1,0.19,-1,0,1,1
300001,6,1,959,0,-0.005199999999999995,958,0,0,32
300001,6,2,958,3,-0.005199999999999995,957,0,0,31
300001,6,3,957,3,-0.005199999999999995,956,0,0,30
300001,6,4,956,2,-0.005199999999999995,955,0,0,29
300001,6,5,955,1,0.03360000000000002,1082,0,0,28
300001,6,6,1082,0,-0.04520000000000001,953,0,0,27
300001,6,7,953,1,0.03360000000000002,1080,0,0,26
300001,6,8,1080,3,0.03239999999999999,1111,0,0,25
300001,6,9,1111,2,-0.04639999999999999,1078,0,0,24
300001,6,10,1078,0,-0.04520000000000001,949,0,0,23
300001,6,11,949,2,-0.005199999999999995,948,0,0,22
300001,6,12,948,1,0.03360000000000002,1075,0,0,21
300001,6,13,1075,0,-0.04520000000000001,946,0,0,20
300001,6,14,946,2,-0.005199999999999995,945,0,0,19
300001,6,15,945,1,0.03360000000000002,1072,0,0,18
300001,6,16,1072,1,0.03239999999999999,1231,0,0,17
300001,6,17,1231,3,0.031200000000000006,1262,0,0,16
300001,6,18,1262,1,-0.008799999999999999,1261,0,0,15
300001,6,19,1261,3,1.03,-1,1,0,14
300001,7,1,959,0,-0.005199999999999995,958,0,0,32
300001,7,2,958,2,-0.005199999999999995,957,0,0,31
300001,7,3,957,0,-0.005199999999999995,956,0,0,30
300001,7,4,956,0,-0.005199999999999995,955,0,0,29
300001,7,5,955,3,-0.005199999999999995,954,0,0,28
300001,7,6,954,1,0.03360000000000002,1081,0,0,27
300001,7,7,1081,3,0.03239999999999999,1112,0,0,26
300001,7,8,1112,1,0.031200000000000006,1271,0,0,25
300001,7,9,1271,2,-0.0476,1238,0,0,24
300001,7,10,1238,3,0.031200000000000006,1269,0,0,23
300001,7,11,1269,1,-0.008799999999999999,1268,0,0,22
300001,7,12,1268,1,-0.008799999999999999,1267,0,0,21
300001,7,13,1267,2,-0.0476,1234,0,0,20
300001,7,14,1234,2,-0.04639999999999999,1201,0,0,19
300001,7,15,1201,3,0.03239999999999999,1232,0,0,18
300001,7,16,1232,2,-0.04639999999999999,1199,0,0,17
300001,7,17,1199,1,-0.006399999999999997,1198,0,0,16
300001,7,18,1198,1,-0.006399999999999997,1197,0,0,15
300001,7,19,1197,2,-0.04520000000000001,1164,0,0,14
300001,7,20,1164,0,-0.04399999999999999,1003,0,0,13
300001,7,21,1003,0,-0.04279999999999999,906,0,0,12
300001,7,22,906,0,-0.0027999999999999935,905,0,0,11
300001,7,23,905,0,-0.0027999999999999935,904,0,0,10
300001,7,24,904,2,-0.0027999999999999935,903,0,0,9
300001,7,25,903,2,-0.0027999999999999935,902,0,0,8
300001,7,26,902,2,-0.0027999999999999935,901,0,0,7
