condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
exhaustive,0,17900,100,0.0013971963356016204,0.0024524664040654898,1145600
exhaustive,0,18000,100,0.0014522426703479142,0.001408388139680028,1152000
exhaustive,0,18100,100,0.001575150233693421,0.0017559959087520838,1158400
exhaustive,0,18200,100,0.0014943529450101778,0.001279764692299068,1164800
exhaustive,0,18300,100,0.0016516864736331627,0.0014885662822052836,1171200
exhaustive,0,18400,100,0.001618841856252402,0.0009508280782029033,1177600
exhaustive,0,18500,100,0.0014982206822605803,0.002052434254437685,1184000
exhaustive,0,18600,100,0.0015638980333460494,0.0013997990172356367,1190400
exhaustive,0,18700,100,0.0014863842306658626,0.002273405436426401,1196800
exhaustive,0,18800,100,0.0015766039583832026,0.0016378180589526892,1203200
exhaustive,0,18900,100,0.0014656833204207942,0.0019046253291890025,1209600
exhaustive,0,19000,100,0.0015422009996837005,0.000866163638420403,1216000
exhaustive,0,19100,100,0.0015531342633767053,0.0017675345297902822,1222400
exhaustive,0,19200,100,0.0015338655217783527,0.0013625466963276267,1228800
exhaustive,0,19300,100,0.00162681003625039,0.002463237615302205,1235200
exhaustive,0,19400,100,0.001539878640905954,0.0027290754951536655,1241600
