comparison,panel,seed,map_seed,mode,repetition,success_delta,efficient_success_delta,steps_delta,noop_rate_delta
uniform_minus_collected,panel_1,2,971040,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971041,greedy,0,0,1,-25,-0.8214285714285714
uniform_minus_collected,panel_1,2,971042,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971043,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971044,greedy,0,0,1,-17,-0.9444444444444444
uniform_minus_collected,panel_1,2,971045,greedy,0,0,0,4,0.0055172413793104225
uniform_minus_collected,panel_1,2,971046,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971047,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971048,greedy,0,1,0,-17,-0.13749999999999996
uniform_minus_collected,panel_1,2,971049,greedy,0,0,1,-16,-0.7619047619047619
uniform_minus_collected,panel_1,2,971050,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971051,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971052,greedy,0,0,0,0,0.0625
uniform_minus_collected,panel_1,2,971053,greedy,0,1,1,-29,-0.96875
uniform_minus_collected,panel_1,2,971054,greedy,0,-1,0,3,0.2575431034482759
uniform_minus_collected,panel_1,2,971055,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971056,greedy,0,0,-1,23,0.8518518518518519
uniform_minus_collected,panel_1,2,971057,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971058,greedy,0,0,0,0,-0.0625
uniform_minus_collected,panel_1,2,971059,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971060,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971061,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_1,2,971062,greedy,0,-1,0,16,0.1875
uniform_minus_collected,panel_1,2,971063,greedy,0,0,0,17,0.3035714285714286
uniform_minus_collected,panel_2,0,972000,greedy,0,0,1,-20,-0.34920634920634924
uniform_minus_collected,panel_2,0,972001,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972002,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972003,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972004,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972005,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972006,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972007,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972008,greedy,0,0,1,-9,-0.5384615384615384
uniform_minus_collected,panel_2,0,972009,greedy,0,0,0,-5,0.7733333333333333
uniform_minus_collected,panel_2,0,972010,greedy,0,-1,0,9,0.17391304347826086
uniform_minus_collected,panel_2,0,972011,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972012,greedy,0,1,1,-27,-0.96875
uniform_minus_collected,panel_2,0,972013,greedy,0,0,1,-23,-0.39655172413793105
uniform_minus_collected,panel_2,0,972014,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972015,greedy,0,1,1,-23,-0.3541666666666667
uniform_minus_collected,panel_2,0,972016,greedy,0,1,1,-27,-0.875
uniform_minus_collected,panel_2,0,972017,greedy,0,0,1,-23,-0.9583333333333334
uniform_minus_collected,panel_2,0,972018,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972019,greedy,0,0,-1,19,0.8636363636363636
uniform_minus_collected,panel_2,0,972020,greedy,0,0,1,-23,-0.7777777777777778
uniform_minus_collected,panel_2,0,972021,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972022,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972023,greedy,0,-1,0,7,0.09750000000000003
uniform_minus_collected,panel_2,0,972024,greedy,0,0,-1,23,0.8214285714285714
uniform_minus_collected,panel_2,0,972025,greedy,0,0,0,-17,0.04870129870129869
uniform_minus_collected,panel_2,0,972026,greedy,0,0,-1,13,0.6842105263157895
uniform_minus_collected,panel_2,0,972027,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972028,greedy,0,0,1,-19,-0.5
uniform_minus_collected,panel_2,0,972029,greedy,0,-1,0,3,0.18211206896551724
uniform_minus_collected,panel_2,0,972030,greedy,0,0,1,-10,-0.14285714285714285
uniform_minus_collected,panel_2,0,972031,greedy,0,0,-1,19,0.7032967032967032
uniform_minus_collected,panel_2,0,972032,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972033,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972034,greedy,0,0,-1,21,0.7777777777777778
uniform_minus_collected,panel_2,0,972035,greedy,0,0,-1,24,0.7741935483870968
uniform_minus_collected,panel_2,0,972036,greedy,0,0,0,0,0.03125
uniform_minus_collected,panel_2,0,972037,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972038,greedy,0,0,0,16,-0.2236559139784946
uniform_minus_collected,panel_2,0,972039,greedy,0,0,1,-3,-0.6
uniform_minus_collected,panel_2,0,972040,greedy,0,0,0,0,-0.71875
uniform_minus_collected,panel_2,0,972041,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972042,greedy,0,0,1,-20,-0.7272727272727273
uniform_minus_collected,panel_2,0,972043,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972044,greedy,0,0,1,-26,-0.7741935483870968
uniform_minus_collected,panel_2,0,972045,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972046,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972047,greedy,0,0,1,-22,-0.8461538461538461
uniform_minus_collected,panel_2,0,972048,greedy,0,0,1,-20,0.0
uniform_minus_collected,panel_2,0,972049,greedy,0,-1,0,3,0.1756465517241379
uniform_minus_collected,panel_2,0,972050,greedy,0,0,0,0,0.125
uniform_minus_collected,panel_2,0,972051,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972052,greedy,0,0,1,-24,-0.7586206896551724
uniform_minus_collected,panel_2,0,972053,greedy,0,-1,-1,26,0.75
uniform_minus_collected,panel_2,0,972054,greedy,0,1,1,-26,-0.40625
uniform_minus_collected,panel_2,0,972055,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972056,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972057,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972058,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,0,972059,greedy,0,0,1,-20,-0.64
uniform_minus_collected,panel_2,0,972060,greedy,0,0,0,0,-0.03125
uniform_minus_collected,panel_2,0,972061,greedy,0,0,1,-19,-0.7727272727272727
uniform_minus_collected,panel_2,0,972062,greedy,0,-1,0,18,0.2232142857142857
uniform_minus_collected,panel_2,0,972063,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972000,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972001,greedy,0,0,-1,23,0.7931034482758621
uniform_minus_collected,panel_2,1,972002,greedy,0,0,-1,27,0.9
uniform_minus_collected,panel_2,1,972003,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972004,greedy,0,0,1,-15,-0.6111111111111112
uniform_minus_collected,panel_2,1,972005,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972006,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972007,greedy,0,0,-1,13,0.8125
uniform_minus_collected,panel_2,1,972008,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972009,greedy,0,0,0,-2,0.0
uniform_minus_collected,panel_2,1,972010,greedy,0,1,1,-28,-0.9375
uniform_minus_collected,panel_2,1,972011,greedy,0,0,0,0,-0.0625
uniform_minus_collected,panel_2,1,972012,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972013,greedy,0,1,1,-29,-0.40625
uniform_minus_collected,panel_2,1,972014,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972015,greedy,0,0,1,-16,0.09230769230769231
uniform_minus_collected,panel_2,1,972016,greedy,0,-1,-1,27,0.9375
uniform_minus_collected,panel_2,1,972017,greedy,0,1,1,-31,-0.96875
uniform_minus_collected,panel_2,1,972018,greedy,0,0,-1,27,0.9310344827586207
uniform_minus_collected,panel_2,1,972019,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972020,greedy,0,0,0,-4,0.0
uniform_minus_collected,panel_2,1,972021,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972022,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972023,greedy,0,0,0,0,0.03125
uniform_minus_collected,panel_2,1,972024,greedy,0,0,0,-5,-0.5
uniform_minus_collected,panel_2,1,972025,greedy,0,0,0,9,0.0675
uniform_minus_collected,panel_2,1,972026,greedy,0,0,0,13,0.18571428571428572
uniform_minus_collected,panel_2,1,972027,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972028,greedy,0,1,0,-4,-0.15625
uniform_minus_collected,panel_2,1,972029,greedy,0,-1,0,5,0.30787037037037035
uniform_minus_collected,panel_2,1,972030,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972031,greedy,0,0,1,-19,-0.8260869565217391
uniform_minus_collected,panel_2,1,972032,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972033,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972034,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972035,greedy,0,0,1,-20,-0.37037037037037035
uniform_minus_collected,panel_2,1,972036,greedy,0,0,0,0,0.4375
uniform_minus_collected,panel_2,1,972037,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972038,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972039,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972040,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972041,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972042,greedy,0,0,1,-12,-0.8571428571428571
uniform_minus_collected,panel_2,1,972043,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972044,greedy,0,1,1,-27,-0.96875
uniform_minus_collected,panel_2,1,972045,greedy,0,0,0,0,0.03125
uniform_minus_collected,panel_2,1,972046,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972047,greedy,0,0,1,-22,-0.46153846153846156
uniform_minus_collected,panel_2,1,972048,greedy,0,1,1,-28,-0.84375
uniform_minus_collected,panel_2,1,972049,greedy,0,0,-1,25,0.8064516129032258
uniform_minus_collected,panel_2,1,972050,greedy,0,0,0,0,-0.4375
uniform_minus_collected,panel_2,1,972051,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972052,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972053,greedy,0,-1,-1,28,1.0
uniform_minus_collected,panel_2,1,972054,greedy,0,0,-1,23,0.7931034482758621
uniform_minus_collected,panel_2,1,972055,greedy,0,0,0,0,0.0625
uniform_minus_collected,panel_2,1,972056,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972057,greedy,0,0,-1,4,0.5714285714285714
uniform_minus_collected,panel_2,1,972058,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972059,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972060,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972061,greedy,0,0,-1,27,0.5666666666666667
uniform_minus_collected,panel_2,1,972062,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,1,972063,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972000,greedy,0,0,1,-20,-0.8333333333333334
uniform_minus_collected,panel_2,2,972001,greedy,0,0,-1,21,0.6
uniform_minus_collected,panel_2,2,972002,greedy,0,0,1,-22,-0.88
uniform_minus_collected,panel_2,2,972003,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972004,greedy,0,0,1,-5,-0.375
uniform_minus_collected,panel_2,2,972005,greedy,0,0,0,-12,-0.4827586206896552
uniform_minus_collected,panel_2,2,972006,greedy,0,0,1,-18,-0.8421052631578947
uniform_minus_collected,panel_2,2,972007,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972008,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972009,greedy,0,0,1,-19,-0.8260869565217391
uniform_minus_collected,panel_2,2,972010,greedy,0,-1,0,19,0.3076923076923077
uniform_minus_collected,panel_2,2,972011,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972012,greedy,0,1,1,-27,-0.96875
uniform_minus_collected,panel_2,2,972013,greedy,0,0,0,-2,-0.4
uniform_minus_collected,panel_2,2,972014,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972015,greedy,0,0,1,-23,-0.7241379310344828
uniform_minus_collected,panel_2,2,972016,greedy,0,0,0,0,0.0625
uniform_minus_collected,panel_2,2,972017,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972018,greedy,0,0,0,4,0.5346215780998389
uniform_minus_collected,panel_2,2,972019,greedy,0,0,1,-20,0.0
uniform_minus_collected,panel_2,2,972020,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972021,greedy,0,0,1,-26,-0.8571428571428571
uniform_minus_collected,panel_2,2,972022,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972023,greedy,0,1,0,-5,-0.11689814814814814
uniform_minus_collected,panel_2,2,972024,greedy,0,0,0,0,0.28125
uniform_minus_collected,panel_2,2,972025,greedy,0,0,1,-24,-0.7407407407407407
uniform_minus_collected,panel_2,2,972026,greedy,0,-1,0,3,0.18211206896551724
uniform_minus_collected,panel_2,2,972027,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972028,greedy,0,1,1,-22,-0.6375
uniform_minus_collected,panel_2,2,972029,greedy,0,1,1,-26,-0.875
uniform_minus_collected,panel_2,2,972030,greedy,0,0,1,-20,-0.5833333333333334
uniform_minus_collected,panel_2,2,972031,greedy,0,0,0,-1,0.7931034482758621
uniform_minus_collected,panel_2,2,972032,greedy,0,0,0,0,-0.0625
uniform_minus_collected,panel_2,2,972033,greedy,0,0,0,-3,-0.5138888888888888
uniform_minus_collected,panel_2,2,972034,greedy,0,1,1,-26,-0.9375
uniform_minus_collected,panel_2,2,972035,greedy,0,-1,0,5,0.9259259259259259
uniform_minus_collected,panel_2,2,972036,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972037,greedy,0,0,1,-4,0.0
uniform_minus_collected,panel_2,2,972038,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972039,greedy,0,0,1,-25,-0.9259259259259259
uniform_minus_collected,panel_2,2,972040,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972041,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972042,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972043,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972044,greedy,0,1,0,-1,0.18044354838709675
uniform_minus_collected,panel_2,2,972045,greedy,0,0,0,0,0.09375
uniform_minus_collected,panel_2,2,972046,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972047,greedy,0,0,1,-20,-0.8333333333333334
uniform_minus_collected,panel_2,2,972048,greedy,0,0,1,-22,-0.6923076923076923
uniform_minus_collected,panel_2,2,972049,greedy,0,-1,0,3,0.2068965517241379
uniform_minus_collected,panel_2,2,972050,greedy,0,0,0,0,-0.53125
uniform_minus_collected,panel_2,2,972051,greedy,0,0,-1,17,0.8947368421052632
uniform_minus_collected,panel_2,2,972052,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972053,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972054,greedy,0,1,1,-26,-0.875
uniform_minus_collected,panel_2,2,972055,greedy,0,-1,0,2,0.23333333333333328
uniform_minus_collected,panel_2,2,972056,greedy,0,0,0,0,0.03125
uniform_minus_collected,panel_2,2,972057,greedy,0,0,0,-1,-0.8076923076923077
uniform_minus_collected,panel_2,2,972058,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_2,2,972059,greedy,0,-1,0,4,0.48214285714285715
uniform_minus_collected,panel_2,2,972060,greedy,0,0,0,0,-0.03125
uniform_minus_collected,panel_2,2,972061,greedy,0,0,1,-16,0.0
uniform_minus_collected,panel_2,2,972062,greedy,0,-1,0,23,0.2881944444444444
uniform_minus_collected,panel_2,2,972063,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973000,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973001,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973002,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973003,greedy,0,1,1,-26,-0.9375
uniform_minus_collected,panel_3,0,973004,greedy,0,1,0,-1,-0.13004032258064513
uniform_minus_collected,panel_3,0,973005,greedy,0,-1,0,1,0.22580645161290325
uniform_minus_collected,panel_3,0,973006,greedy,0,0,0,0,0.15625
uniform_minus_collected,panel_3,0,973007,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973008,greedy,0,-1,0,2,0.30833333333333335
uniform_minus_collected,panel_3,0,973009,greedy,0,0,1,-21,-0.84
uniform_minus_collected,panel_3,0,973010,greedy,0,0,-1,16,0.6666666666666666
uniform_minus_collected,panel_3,0,973011,greedy,0,0,0,0,0.1875
uniform_minus_collected,panel_3,0,973012,greedy,0,0,1,-26,-0.9285714285714286
uniform_minus_collected,panel_3,0,973013,greedy,0,0,1,-22,-0.8148148148148148
uniform_minus_collected,panel_3,0,973014,greedy,0,0,0,2,0.26098901098901095
uniform_minus_collected,panel_3,0,973015,greedy,0,0,1,-3,-0.75
uniform_minus_collected,panel_3,0,973016,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973017,greedy,0,-1,0,19,0.3076923076923077
uniform_minus_collected,panel_3,0,973018,greedy,0,0,0,0,0.0625
uniform_minus_collected,panel_3,0,973019,greedy,0,0,0,0,0.0625
uniform_minus_collected,panel_3,0,973020,greedy,0,0,0,0,0.09375
uniform_minus_collected,panel_3,0,973021,greedy,0,1,0,-4,-0.1651785714285714
uniform_minus_collected,panel_3,0,973022,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973023,greedy,0,0,0,0,-0.03125
uniform_minus_collected,panel_3,0,973024,greedy,0,0,0,-2,-0.5
uniform_minus_collected,panel_3,0,973025,greedy,0,0,1,-26,-0.7586206896551724
uniform_minus_collected,panel_3,0,973026,greedy,0,0,1,-17,-0.8947368421052632
uniform_minus_collected,panel_3,0,973027,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973028,greedy,0,1,0,-2,-0.6666666666666667
uniform_minus_collected,panel_3,0,973029,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973030,greedy,0,0,1,-4,0.0
uniform_minus_collected,panel_3,0,973031,greedy,0,0,1,-18,0.0
uniform_minus_collected,panel_3,0,973032,greedy,0,0,0,4,0.00512820512820511
uniform_minus_collected,panel_3,0,973033,greedy,0,0,0,0,0.125
uniform_minus_collected,panel_3,0,973034,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973035,greedy,0,1,0,0,0.09375
uniform_minus_collected,panel_3,0,973036,greedy,0,0,0,14,0.2504743833017078
uniform_minus_collected,panel_3,0,973037,greedy,0,0,-1,23,0.8214285714285714
uniform_minus_collected,panel_3,0,973038,greedy,0,-1,0,6,0.1514423076923077
uniform_minus_collected,panel_3,0,973039,greedy,0,0,1,-11,-0.8461538461538461
uniform_minus_collected,panel_3,0,973040,greedy,0,1,1,-25,-0.875
uniform_minus_collected,panel_3,0,973041,greedy,0,1,1,-26,-0.96875
uniform_minus_collected,panel_3,0,973042,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973043,greedy,0,0,1,-14,0.0
uniform_minus_collected,panel_3,0,973044,greedy,0,0,-1,5,0.2272727272727273
uniform_minus_collected,panel_3,0,973045,greedy,0,0,1,-8,-0.6
uniform_minus_collected,panel_3,0,973046,greedy,0,0,1,-21,-0.7916666666666666
uniform_minus_collected,panel_3,0,973047,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973048,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973049,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973050,greedy,0,-1,0,18,0.6830357142857143
uniform_minus_collected,panel_3,0,973051,greedy,0,1,0,-24,-0.34375
uniform_minus_collected,panel_3,0,973052,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973053,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973054,greedy,0,0,1,-6,-0.6666666666666666
uniform_minus_collected,panel_3,0,973055,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973056,greedy,0,0,1,-9,-0.75
uniform_minus_collected,panel_3,0,973057,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973058,greedy,0,1,1,-30,-0.9375
uniform_minus_collected,panel_3,0,973059,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973060,greedy,0,0,0,8,0.056100981767180924
uniform_minus_collected,panel_3,0,973061,greedy,0,0,0,0,0.3125
uniform_minus_collected,panel_3,0,973062,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,0,973063,greedy,0,0,0,15,0.9130434782608695
uniform_minus_collected,panel_3,1,973000,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,1,973001,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,1,973002,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,1,973003,greedy,0,0,1,-21,-0.7777777777777778
uniform_minus_collected,panel_3,1,973004,greedy,0,0,1,-24,-0.8275862068965517
uniform_minus_collected,panel_3,1,973005,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,1,973006,greedy,0,-1,0,11,0.20684523809523814
uniform_minus_collected,panel_3,1,973007,greedy,0,0,0,2,0.5
uniform_minus_collected,panel_3,1,973008,greedy,0,-1,0,9,0.24184782608695654
uniform_minus_collected,panel_3,1,973009,greedy,0,0,1,-24,-0.5333333333333334
uniform_minus_collected,panel_3,1,973010,greedy,0,1,1,-24,-1.0
uniform_minus_collected,panel_3,1,973011,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,1,973012,greedy,0,0,-1,3,0.6
uniform_minus_collected,panel_3,1,973013,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,1,973014,greedy,0,0,0,0,0.0
uniform_minus_collected,panel_3,1,973015,greedy,0,0,0,17,0.20238095238095233
uniform_minus_collected,panel_3,1,973016,greedy,0,0,0,-3,-0.020737327188940058
uniform_minus_collected,panel_3,1,973017,greedy,0,0,0,0,0.3125
uniform_minus_collected,panel_3,1,973018,greedy,0,0,0,0,0.1875
uniform_minus_collected,panel_3,1,973019,greedy,0,1,1,-23,-0.4930555555555556
