condition,policy,seed,checkpoint,checkpoint_complete,mode,panel,map_seed,task_hash,repetition,success,steps,base_return,shaped_return,noop_steps,moving_steps,moved_revisits,unique_positions,winnable_steps,optimal_winnable_actions,avoidable_failure_actions,action_regret_sum,q_abs_error_sum,q_error_steps,initial_abs_q_error,parameter_hash,reference_sample_id
collected_unique,learner,0,30000,1,greedy,panel_0,970062,aca71aea9e068ef67ba04c8a0362615875f42f293ad4a9849f69f63af2bc3125,0,0,32,-0.3200000000000001,0.23960000000000026,12,20,16,5,24,9,1,1.6098711961314465,3.1196872256861434,32,0.031098385692549496,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970063,1e368a7291d459f0d9a70227fbb0e3f01afa2968f9ee0e7ce686c23a3ffa49ee,0,0,32,-0.3200000000000001,-0.04079999999999989,23,9,3,7,31,6,1,2.008623460000003,3.7560727336731268,32,0.03361043351195758,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,epsilon_0_1,panel_0,970000,7e206e89e6c6e167f1ce0183a19dc04540ed7c10aa0d86a02b7a99240c36f2c9,0,1,2,0.98,1.0612,0,2,0,3,2,2,0,0.0,0.1346290137522127,2,0.054539561969986106,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,epsilon_0_1,panel_0,970000,7e206e89e6c6e167f1ce0183a19dc04540ed7c10aa0d86a02b7a99240c36f2c9,1,1,4,0.96,1.0472000000000001,0,4,0,5,4,3,0,0.07586273000000021,0.11885224752800638,4,0.054539561969986106,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,epsilon_0_1,panel_0,970001,cabbfe7be51b92cbc1ec79ac1b984cff630903b345cf1a30803719733e0a67d0,0,0,32,-0.3200000000000001,-0.0011999999999998817,23,9,5,5,31,5,1,1.9719310129000014,6.849490001072932,32,0.04765727388824498,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,epsilon_0_1,panel_0,970001,cabbfe7be51b92cbc1ec79ac1b984cff630903b345cf1a30803719733e0a67d0,1,0,32,-0.3200000000000001,0.01680000000000012,23,9,5,5,31,5,1,1.9551554527569996,6.709798037754512,32,0.04765727388824498,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,epsilon_0_1,panel_0,970002,f99d62975d0aac76f97fb0dc90313150472aa088e89b48e058f1acb9363ad531,0,1,14,0.86,1.1372,0,14,6,9,14,10,0,0.3082138481000004,1.2342682459425505,14,0.10661906358337853,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,epsilon_0_1,panel_0,970002,f99d62975d0aac76f97fb0dc90313150472aa088e89b48e058f1acb9363ad531,1,1,14,0.86,1.1324,0,14,8,7,14,10,0,0.31283600000000034,1.242876782415983,14,0.10661906358337853,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,epsilon_0_1,panel_0,970003,e613853d5aa99e7fb158f8cd38e5e487b293c4bd3c05a9bd1efecbe591c764eb,0,1,12,0.88,1.1596,6,6,0,7,12,6,0,0.22433247239999998,0.7038413533125802,12,0.07002916445215074,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,epsilon_0_1,panel_0,970003,e613853d5aa99e7fb158f8cd38e5e487b293c4bd3c05a9bd1efecbe591c764eb,1,1,12,0.88,1.1596,6,6,0,7,12,6,0,0.22433247239999998,0.7038413533125802,12,0.07002916445215074,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
