bank_id,condition,seed,checkpoint,updates_in_window,query_count,outside_count,positive_target_deltas,negative_target_deltas,zero_target_deltas,online_gap_sum,online_gap_squared_sum,target_delta_sum,target_delta_squared_sum,online_gap_min,online_gap_max,target_delta_min,target_delta_max,outside_fraction,online_gap_mean,target_delta_mean,sign_tolerance
1,constrained_bootstrap,0,5600,100,8587,5121,248,4873,3466,606.4325190931559,167.4345333069972,-567.1612279899418,150.12291578344536,0.0,0.9175149202346802,-0.924793004989624,0.07955539226531982,0.5963666006754397,0.07062216363027318,-0.06604882124024011,1e-12
1,constrained_bootstrap,0,5700,100,8572,5137,249,4888,3435,614.8005285002291,169.5423536162749,-582.1553711555898,159.54711441048403,0.0,0.8797498345375061,-0.8473385572433472,0.14987626671791077,0.5992767148856742,0.0717219468619026,-0.06791359906154804,1e-12
1,constrained_bootstrap,0,5800,100,8666,5206,269,4937,3460,599.9784040749073,158.3869324400215,-566.6426213644445,147.94730629206015,0.0,0.9039709568023682,-0.8037928342819214,0.11610651016235352,0.6007385183475652,0.069233603055032,-0.06538687068595021,1e-12
1,constrained_bootstrap,0,5900,100,8611,5083,258,4825,3528,623.3073970228434,177.5900039763582,-574.9618687033653,156.218157336441,0.0,0.9851783514022827,-0.8820450305938721,0.049339860677719116,0.5902914876320985,0.07238501881579879,-0.066770626954287,1e-12
1,constrained_bootstrap,0,6000,100,8571,5137,293,4844,3434,626.9209985248744,174.74638917406116,-577.4027078337967,154.21692590408742,0.0,0.8586575388908386,-0.840491771697998,0.1345665454864502,0.5993466339983666,0.07314444038325452,-0.06736701759815619,1e-12
1,constrained_bootstrap,0,6100,100,8647,5134,259,4875,3513,632.9687991067767,179.74085056785125,-592.7043835669756,164.88789081092114,0.0,0.9181089401245117,-0.8511543273925781,0.07203984260559082,0.5937319301491847,0.07320097133188119,-0.0685445106472737,1e-12
1,constrained_bootstrap,0,6200,100,8586,5116,288,4828,3470,590.2359725758433,157.61075631093163,-571.4237272106111,152.44762440878011,0.0,0.9037075638771057,-0.9177802205085754,0.20563346147537231,0.5958537153505707,0.06874399866944367,-0.06655296147339985,1e-12
1,constrained_bootstrap,0,6300,100,8616,5079,258,4821,3537,588.3002489805222,164.24907110100446,-556.7725517190993,150.1011704169133,0.0,0.8985657095909119,-0.8218213319778442,0.12967252731323242,0.5894846796657381,0.06827997318715438,-0.0646207696981313,1e-12
1,constrained_bootstrap,0,6400,100,8613,5156,247,4909,3457,610.4589368514717,171.26624142133113,-571.8566155135632,157.0357472539385,0.0,0.8705037832260132,-0.8901292681694031,0.14099609851837158,0.5986299779403228,0.07087645847573107,-0.0663945913750799,1e-12
1,constrained_bootstrap,0,6500,100,8580,5115,250,4865,3465,601.5495128370821,164.79065831987842,-557.8065519370139,149.1462075006778,0.0,0.9034382104873657,-0.8422071933746338,0.06447663903236389,0.5961538461538461,0.07011066583182776,-0.06501241864067761,1e-12
