map_seed,repetition,steps,success,terminated,truncated,complete,base_return,shaped_return,noop_steps
300016,12,11,1,1,0,1,0.89,0.9504,4
300016,13,1,1,1,0,1,0.99,1.03,0
300016,14,1,1,1,0,1,0.99,1.03,0
300016,15,2,1,1,0,1,0.98,1.0212,1
300017,0,27,1,1,0,1,0.73,1.1808,5
300017,1,32,0,0,1,1,-0.3200000000000001,0.16320000000000015,12
300017,2,32,0,0,1,1,-0.3200000000000001,0.32400000000000034,22
300017,3,32,0,0,1,1,-0.3200000000000001,0.3108000000000003,16
300017,4,32,0,0,1,1,-0.3200000000000001,0.3204000000000003,17
300017,5,32,0,0,1,1,-0.3200000000000001,0.27480000000000027,17
300017,6,27,1,1,0,1,0.73,1.2204000000000002,11
300017,7,32,0,0,1,1,-0.3200000000000001,0.22680000000000025,19
300017,8,32,0,0,1,1,-0.3200000000000001,0.22560000000000022,9
300017,9,32,0,0,1,1,-0.3200000000000001,0.18120000000000014,14
300017,10,32,0,0,1,1,-0.3200000000000001,0.31800000000000034,22
300017,11,32,0,0,1,1,-0.3200000000000001,0.21120000000000022,16
300017,12,32,0,0,1,1,-0.3200000000000001,0.31440000000000035,16
300017,13,25,1,1,0,1,0.7499999999999999,1.2116000000000002,11
300017,14,32,0,0,1,1,-0.3200000000000001,0.30000000000000027,22
300017,15,32,0,0,1,1,-0.3200000000000001,0.3096000000000003,18
300018,0,32,0,0,1,1,-0.3200000000000001,0.07920000000000017,11
300018,1,32,0,0,1,1,-0.3200000000000001,0.0960000000000002,20
300018,2,9,1,1,0,1,0.91,1.1316,2
300018,3,32,0,0,1,1,-0.3200000000000001,0.050400000000000195,6
300018,4,31,1,1,0,1,0.69,1.0424000000000002,2
300018,5,32,0,0,1,1,-0.3200000000000001,0.06120000000000017,9
300018,6,32,0,0,1,1,-0.3200000000000001,0.07200000000000012,10
300018,7,32,0,0,1,1,-0.3200000000000001,-0.004799999999999902,3
300018,8,32,0,0,1,1,-0.3200000000000001,0.03960000000000012,9
300018,9,32,0,0,1,1,-0.3200000000000001,0.01680000000000012,6
300018,10,18,1,1,0,1,0.82,1.0848,3
300018,11,32,0,0,1,1,-0.3200000000000001,0.054000000000000103,6
300018,12,32,0,0,1,1,-0.3200000000000001,0.07440000000000019,10
300018,13,9,1,1,0,1,0.91,1.1436000000000002,2
300018,14,32,0,0,1,1,-0.3200000000000001,0.03360000000000013,8
300018,15,32,0,0,1,1,-0.3200000000000001,0.025200000000000132,8
300019,0,32,0,0,1,1,-0.3200000000000001,0.5112000000000008,14
