bank_id,condition,policy,seed,checkpoint,checkpoint_complete,mode,panel,map_seed,task_hash,repetition,success,steps,base_return,shaped_return,noop_steps,moving_steps,moved_revisits,unique_positions,winnable_steps,optimal_winnable_actions,avoidable_failure_actions,action_regret_sum,q_abs_error_sum,q_error_steps,initial_abs_q_error,parameter_hash,reference_sample_id
shared,shared,random_actions,0,30000,1,reference,panel_0,1120026,7a972a3b4b6fcb51db0ea2f1831c9c74882403277353fdf5231f131f9ef7d6cf,0,1,24,0.7599999999999999,1.1504,3,21,11,11,24,14,0,0.6135338089817827,0.0,0,,random_actions,random_actions:panel_0:0:1120026:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120026,7a972a3b4b6fcb51db0ea2f1831c9c74882403277353fdf5231f131f9ef7d6cf,1,0,32,-0.3200000000000001,0.2120000000000002,8,24,18,7,27,11,1,1.6908198601397069,0.0,0,,random_actions,random_actions:panel_0:0:1120026:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120027,3cc2acd615cda72445dd5a379c5016d0bc3e468d9eafb657cf7f740275f3930e,0,1,26,0.74,0.8788,4,22,12,11,26,12,0,0.9244303800000019,0.0,0,,random_actions,random_actions:panel_0:0:1120027:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120027,3cc2acd615cda72445dd5a379c5016d0bc3e468d9eafb657cf7f740275f3930e,1,1,2,0.98,1.0612,0,2,0,3,2,2,0,0.0,0.0,0,,random_actions,random_actions:panel_0:0:1120027:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120028,1c71103be56328bc0737563398b002ee14945b844e08213c3607f07814f4d813,0,0,32,-0.3200000000000001,0.06600000000000011,9,23,14,10,29,10,1,1.8597378642096096,0.0,0,,random_actions,random_actions:panel_0:0:1120028:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120028,1c71103be56328bc0737563398b002ee14945b844e08213c3607f07814f4d813,1,0,32,-0.3200000000000001,0.09000000000000016,5,27,21,7,29,12,1,1.838548446879785,0.0,0,,random_actions,random_actions:panel_0:0:1120028:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120029,e36da6136bcd1f0d2562425503a56092260b9591a380ed5b35a30139a66808db,0,0,32,-0.3200000000000001,-0.08519999999999991,15,17,12,6,30,7,1,2.0239164104980025,0.0,0,,random_actions,random_actions:panel_0:0:1120029:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120029,e36da6136bcd1f0d2562425503a56092260b9591a380ed5b35a30139a66808db,1,1,4,0.96,1.0448,0,4,0,5,4,3,0,0.07820900000000008,0.0,0,,random_actions,random_actions:panel_0:0:1120029:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120030,6e5fb291db018022976305d37a00c5ad5a7519155f4e47ccfcd175e5046310de,0,0,32,-0.3200000000000001,-0.11519999999999986,8,24,14,11,30,11,1,2.052452745939582,0.0,0,,random_actions,random_actions:panel_0:0:1120030:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120030,6e5fb291db018022976305d37a00c5ad5a7519155f4e47ccfcd175e5046310de,1,1,4,0.96,1.046,2,2,0,3,4,2,0,0.07701800000000025,0.0,0,,random_actions,random_actions:panel_0:0:1120030:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120031,75e72276d8ad2fb301f14ee3040dc46cc8dc48b9406aa981f9ca934ed5a53727,0,1,1,0.99,1.03,0,1,0,2,1,1,0,0.0,0.0,0,,random_actions,random_actions:panel_0:0:1120031:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120031,75e72276d8ad2fb301f14ee3040dc46cc8dc48b9406aa981f9ca934ed5a53727,1,1,21,0.7899999999999999,0.8816,4,17,8,10,21,9,0,0.7668571100000016,0.0,0,,random_actions,random_actions:panel_0:0:1120031:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120032,bd8e68f6f95f7337426874492bc2ae26c4212b2b272c210cebab864cc377727a,0,0,32,-0.3200000000000001,0.019200000000000123,10,22,11,12,32,13,1,1.9812793010598715,0.0,0,,random_actions,random_actions:panel_0:0:1120032:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120032,bd8e68f6f95f7337426874492bc2ae26c4212b2b272c210cebab864cc377727a,1,1,25,0.7499999999999999,1.0508000000000002,16,9,3,7,25,7,0,0.7320709417700022,0.0,0,,random_actions,random_actions:panel_0:0:1120032:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120033,857f111ba4f40809ac22a52a1db34daedb4ba9e5ee8275da903c3f7381fa6bf8,0,0,32,-0.3200000000000001,0.18800000000000017,9,23,16,8,28,11,1,1.730833529865491,0.0,0,,random_actions,random_actions:panel_0:0:1120033:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120033,857f111ba4f40809ac22a52a1db34daedb4ba9e5ee8275da903c3f7381fa6bf8,1,0,32,-0.3200000000000001,0.2108000000000002,6,26,20,7,27,11,1,1.6898277904818373,0.0,0,,random_actions,random_actions:panel_0:0:1120033:1
