condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
exact_q,0,25600,100,0.0036060603999067097,0.004847273696213961,1638400
exact_q,0,25700,100,0.0031352293730014936,0.002238269429653883,1644800
exact_q,0,25800,100,0.003418221335159615,0.0029795761220157146,1651200
exact_q,0,25900,100,0.0035577539159567097,0.006377526558935642,1657600
exact_q,0,26000,100,0.003395637568901293,0.005479017738252878,1664000
exact_q,0,26100,100,0.0035764862774522043,0.0020863227546215057,1670400
exact_q,0,26200,100,0.0031792731318273583,0.0011681996984407306,1676800
exact_q,0,26300,100,0.0032899460842600093,0.002650739625096321,1683200
exact_q,0,26400,100,0.003571364072558936,0.006014542654156685,1689600
exact_q,0,26500,100,0.00356539175088983,0.001664916519075632,1696000
exact_q,0,26600,100,0.0032209082372719423,0.0006358464015647769,1702400
exact_q,0,26700,100,0.0032578687628847546,0.003730079624801874,1708800
exact_q,0,26800,100,0.003593204742646776,0.006925591733306646,1715200
exact_q,0,26900,100,0.0036470146296778694,0.0009709545411169529,1721600
exact_q,0,27000,100,0.003860151509579737,0.002615753561258316,1728000
exact_q,0,27100,100,0.0035041783389169723,0.006706115324050188,1734400
exact_q,0,27200,100,0.0033434729202417657,0.0017170432256534696,1740800
exact_q,0,27300,100,0.003431944170151837,0.0012384207220748067,1747200
exact_q,0,27400,100,0.003403443222050555,0.0033813046757131815,1753600
exact_q,0,27500,100,0.0033413572909194045,0.0025958018377423286,1760000
exact_q,0,27600,100,0.003000523042283021,0.002951341914013028,1766400
exact_q,0,27700,100,0.003239883036003448,0.004380726255476475,1772800
exact_q,0,27800,100,0.002964715429698117,0.00705654826015234,1779200
exact_q,0,27900,100,0.0030349342693807555,0.003128303913399577,1785600
exact_q,0,28000,100,0.0032925102941226215,0.0023919623345136642,1792000
exact_q,0,28100,100,0.0035848488501505926,0.0037475842982530594,1798400
exact_q,0,28200,100,0.0032964026147965344,0.0009904882172122598,1804800
exact_q,0,28300,100,0.00343621731037274,0.004839000292122364,1811200
