seed,map_seed,tick,position_row,position_col,action,winnable_before,action_preserves_solvability,avoidable_deadline_loss,optimal_action,optimal_q_regret,q_absolute_error_mean,q_signed_error_mean,learned_top_two_margin,learned_selected_advantage_over_best_optimal,blocked,position_revisit,base_reward,shaped_reward,terminated,truncated,learned_q_0,learned_q_1,learned_q_2,learned_q_3,optimal_q_0,optimal_q_1,optimal_q_2,optimal_q_3
1,910021,28,2,2,3,True,True,False,False,0.07358684810000016,0.8759718877545375,-0.8759718877545375,0.0038421154022216797,0.011200174689292908,False,True,-0.01,-0.04520000000000001,False,False,0.1054341197013855,0.10388842970132828,0.11279217898845673,0.1166342943906784,1.031791,0.9582041518999997,0.9944372699999998,0.9582041518999997
1,910021,29,2,3,2,True,True,False,True,0.0,0.4584861154367923,-0.4347081289026926,0.002055913209915161,0.0,False,True,-0.01,0.03360000000000002,False,False,0.13407623767852783,0.1447306126356125,0.14840981364250183,0.14635390043258667,1.0344372699999997,0.12176427000000001,1.0344372699999997,0.12176427000000001
1,910021,30,2,2,3,True,False,True,False,0.9408999999999998,0.2494873595310449,-0.21118688087499143,0.002458430826663971,0.010481193661689758,False,True,-0.01,-0.04520000000000001,False,False,0.11044251918792725,0.10988496243953705,0.11846528202295303,0.120923712849617,1.031791,0.09089100000000003,0.09089100000000003,0.09089100000000003
1,910021,31,2,3,2,False,False,False,True,0.0,0.009031637614965435,0.00791046218276023,0.0025024861097335815,0.0,False,True,-0.01,0.03360000000000002,False,False,0.1380576491355896,0.15124817192554474,0.15375065803527832,0.1497853696346283,0.1403,0.1403,0.1403,0.1403
1,910021,32,2,2,3,False,False,False,True,0.0,0.00959965154528615,0.00959965154528615,0.0009988769888877869,0.0,False,True,-0.01,0.11,False,True,0.11465510725975037,0.11566715687513351,0.12353873252868652,0.12453760951757431,0.11000000000000003,0.11000000000000003,0.11000000000000003,0.11000000000000003
1,910022,1,4,4,1,True,True,False,False,0.03306898859568119,0.26397045208698083,-0.26397045208698083,0.00021439790725708008,0.011106371879577637,True,False,-0.01,-0.001599999999999992,False,False,0.7648324370384216,0.7759388089179993,0.7757244110107422,0.7242807149887085,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,2,4,4,2,True,True,False,False,0.03306898859568119,0.2670760775971966,-0.2670760775971966,0.0004228949546813965,0.011164307594299316,True,True,-0.01,-0.001599999999999992,False,False,0.7617257237434387,0.7724671363830566,0.772890031337738,0.7212709784507751,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,3,4,4,2,True,True,False,False,0.03306898859568119,0.2701818670201855,-0.2701818670201855,0.0010601282119750977,0.011436700820922852,True,True,-0.01,-0.001599999999999992,False,False,0.7586187720298767,0.7689953446388245,0.7700554728507996,0.7182611227035522,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,4,4,4,2,True,True,False,False,0.03306898859568119,0.2732874180245953,-0.2732874180245953,0.0016974210739135742,0.011708974838256836,True,True,-0.01,-0.001599999999999992,False,False,0.7555121779441833,0.7655237317085266,0.7672211527824402,0.7152514457702637,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,5,4,4,2,True,True,False,False,0.03306898859568119,0.276393118040617,-0.276393118040617,0.0023347139358520508,0.011981368064880371,True,True,-0.01,-0.001599999999999992,False,False,0.7524053454399109,0.7620519995689392,0.7643867135047913,0.7122416496276855,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,6,4,4,2,True,True,False,False,0.03306898859568119,0.27692362918144037,-0.27692362918144037,0.002805471420288086,0.012381017208099365,True,True,-0.01,-0.001599999999999992,False,False,0.7517270445823669,0.7613025903701782,0.7641080617904663,0.711825966835022,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,7,4,4,2,True,True,False,False,0.03306898859568119,0.27893854929691125,-0.27893854929691125,0.003202199935913086,0.012762963771820068,True,True,-0.01,-0.001599999999999992,False,False,0.749528169631958,0.759088933467865,0.7622911334037781,0.7099957466125488,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,8,4,4,2,True,True,False,False,0.03306898859568119,0.28139280034786035,-0.28139280034786035,0.0035768747329711914,0.013139486312866211,True,True,-0.01,-0.001599999999999992,False,False,0.7468793392181396,0.7564419507980347,0.7600188255310059,0.7077468633651733,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,9,4,4,2,True,True,False,False,0.03306898859568119,0.28384702159648706,-0.28384702159648706,0.003951728343963623,0.013516068458557129,True,True,-0.01,-0.001599999999999992,False,False,0.7442305684089661,0.7537949085235596,0.7577466368675232,0.7054979801177979,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,10,4,4,2,True,True,False,False,0.03306898859568119,0.28794315709358026,-0.28794315709358026,0.004392385482788086,0.013812363147735596,True,True,-0.01,-0.001599999999999992,False,False,0.7399765849113464,0.749396562576294,0.753788948059082,0.7017234563827515,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,11,4,4,2,True,True,False,False,0.03306898859568119,0.29874080671554376,-0.29874080671554376,0.005105257034301758,0.013934612274169922,True,True,-0.01,-0.001599999999999992,False,False,0.7290815711021423,0.7379109263420105,0.7430161833763123,0.6916862726211548,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,12,4,4,2,True,True,False,False,0.03306898859568119,0.3112099940944271,-0.3112099940944271,0.0058893561363220215,0.01414954662322998,True,True,-0.01,-0.001599999999999992,False,False,0.7164509892463684,0.7247111797332764,0.7306005358695984,0.6800554990768433,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,13,4,4,2,True,True,False,False,0.03306898859568119,0.3236791963744717,-0.3236791963744717,0.006673336029052734,0.014364421367645264,True,True,-0.01,-0.001599999999999992,False,False,0.7038204073905945,0.711511492729187,0.7181848287582397,0.668424665927887,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,14,4,4,2,True,True,False,False,0.03306898859568119,0.3402681524921017,-0.3402681524921017,0.007808566093444824,0.014365196228027344,True,True,-0.01,-0.001599999999999992,False,False,0.6871389150619507,0.6936955451965332,0.701504111289978,0.6532469987869263,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,15,4,4,2,True,True,False,False,0.03306898859568119,0.3588608826566296,-0.3588608826566296,0.009102880954742432,0.014257490634918213,True,True,-0.01,-0.001599999999999992,False,False,0.6684823036193848,0.6736369132995605,0.682739794254303,0.6363556385040283,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,16,4,4,2,True,True,False,False,0.03306898859568119,0.3773431058097439,-0.3773431058097439,0.01013416051864624,0.014326691627502441,True,True,-0.01,-0.001599999999999992,False,False,0.6497411131858826,0.6539336442947388,0.664067804813385,0.619543194770813,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,17,4,4,2,True,True,False,False,0.03306898859568119,0.39499254776721765,-0.39499254776721765,0.01078653335571289,0.014552652835845947,True,True,-0.01,-0.001599999999999992,False,False,0.6316330432891846,0.6353991627693176,0.6461856961250305,0.6034700870513916,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,18,4,4,2,True,True,False,False,0.03306898859568119,0.4132343704867916,-0.4132343704867916,0.01148533821105957,0.01479882001876831,True,True,-0.01,-0.001599999999999992,False,False,0.6129124760627747,0.6162259578704834,0.627711296081543,0.5868709683418274,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,19,4,4,2,True,True,False,False,0.03306898859568119,0.43640922261958887,-0.43640922261958887,0.012577593326568604,0.015216588973999023,True,True,-0.01,-0.001599999999999992,False,False,0.5890923142433167,0.5917313098907471,0.6043089032173157,0.5658887624740601,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,20,4,4,2,True,True,False,False,0.03306898859568119,0.45958394064193536,-0.45958394064193536,0.013669848442077637,0.01563441753387451,True,True,-0.01,-0.001599999999999992,False,False,0.5652722716331482,0.5672368407249451,0.5809066891670227,0.5449066162109375,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,21,4,4,2,True,True,False,False,0.03306898859568119,0.4827946002650814,-0.4827946002650814,0.014804720878601074,0.016028106212615967,True,True,-0.01,-0.001599999999999992,False,False,0.5414443612098694,0.5426677465438843,0.5574724674224854,0.5238952040672302,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,22,4,4,2,True,True,False,False,0.03306898859568119,0.5067263866830425,-0.5067263866830425,0.01621192693710327,0.016267716884613037,True,True,-0.01,-0.001599999999999992,False,False,0.5170690417289734,0.5171248316764832,0.5333367586135864,0.5022220015525818,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,23,4,4,2,True,True,False,False,0.03306898859568119,0.5264460022616939,-0.5264460022616939,0.01608055830001831,0.01608055830001831,True,True,-0.01,-0.001599999999999992,False,False,0.49718523025512695,0.4960479140281677,0.5132657885551453,0.4843752384185791,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,24,4,4,2,True,True,False,False,0.03306898859568119,0.5350331167746143,-0.5350331167746143,0.01479378342628479,0.01479378342628479,True,True,-0.01,-0.001599999999999992,False,False,0.4893680512905121,0.486863374710083,0.5041618347167969,0.47613245248794556,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,25,4,4,2,True,True,False,False,0.03306898859568119,0.5443627561498241,-0.5443627561498241,0.013459563255310059,0.013459563255310059,True,True,-0.01,-0.001599999999999992,False,False,0.48083269596099854,0.4769197106361389,0.4942922592163086,0.46716248989105225,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
1,910022,26,4,4,2,True,False,True,False,0.8329720049289996,0.3345693843740507,0.04623492632959961,0.012125462293624878,0.012125462293624878,True,True,-0.01,-0.001599999999999992,False,False,0.4722973704338074,0.4669760465621948,0.48442283272743225,0.4581925868988037,1.0489662865227096,0.21599428159371004,0.21599428159371004,0.21599428159371004
1,910022,27,4,4,2,False,False,False,True,0.0,0.2422393572599312,0.2422393572599312,0.011545121669769287,0.0,True,True,-0.01,-0.001599999999999992,False,False,0.46868330240249634,0.4629839062690735,0.4802284240722656,0.4543578028678894,0.224324001643,0.224324001643,0.224324001643,0.224324001643
1,910022,28,4,4,2,False,False,False,True,0.0,0.2348218624647766,0.2348218624647766,0.011547327041625977,0.0,True,True,-0.01,-0.001599999999999992,False,False,0.46981364488601685,0.464400053024292,0.4813609719276428,0.4553581476211548,0.2329113419,0.2329113419,0.2329113419,0.2329113419
1,910022,29,4,4,2,False,False,False,True,0.0,0.22720421827600476,0.22720421827600476,0.011525779962539673,0.0,True,True,-0.01,-0.001599999999999992,False,False,0.4710388779640198,0.4658434987068176,0.48256465792655945,0.4564269185066223,0.24176427000000003,0.24176427000000003,0.24176427000000003,0.24176427000000003
1,910022,30,4,4,2,False,False,False,True,0.0,0.21923862400913235,0.21923862400913235,0.011486351490020752,0.0,True,True,-0.01,-0.001599999999999992,False,False,0.47220566868782043,0.4672037363052368,0.4836920201778412,0.4574170708656311,0.25089100000000003,0.25089100000000003,0.25089100000000003,0.25089100000000003
1,910022,31,4,4,2,False,False,False,True,0.0,0.2100407138586044,0.2100407138586044,0.011387288570404053,0.0,True,True,-0.01,-0.001599999999999992,False,False,0.4724399447441101,0.46759557723999023,0.48382723331451416,0.4575001001358032,0.26030000000000003,0.26030000000000003,0.26030000000000003,0.26030000000000003
1,910022,32,4,4,2,False,False,False,True,0.0,0.20048152238130568,0.20048152238130568,0.0112856924533844,0.0,True,True,-0.01,0.26999999999999996,False,True,0.47260311245918274,0.46791696548461914,0.48388880491256714,0.45751720666885376,0.27,0.27,0.27,0.27
1,910023,1,0,0,0,True,True,False,False,0.03409174082028987,0.6226625487499476,-0.6226625487499476,0.020570755004882812,0.020570755004882812,True,False,-0.01,-0.0027999999999999935,False,False,0.4337640404701233,0.3886260986328125,0.37781500816345215,0.4131932854652405,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,2,0,0,0,True,True,False,False,0.03409174082028987,0.63896196040442,-0.63896196040442,0.018542855978012085,0.018542855978012085,True,True,-0.01,-0.0027999999999999935,False,False,0.4163849651813507,0.37067919969558716,0.3632945120334625,0.3978421092033386,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,3,0,0,0,True,True,False,False,0.03409174082028987,0.6552613944106341,-0.6552613944106341,0.016514986753463745,0.016514986753463745,True,True,-0.01,-0.0027999999999999935,False,False,0.39900586009025574,0.3527323305606842,0.3487739861011505,0.382490873336792,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,4,0,0,0,True,True,False,False,0.03409174082028987,0.6732896387868167,-0.6732896387868167,0.014314353466033936,0.014314353466033936,True,True,-0.01,-0.0027999999999999935,False,False,0.37975436449050903,0.33322712779045105,0.33246856927871704,0.3654400110244751,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,5,0,0,0,True,True,False,False,0.03409174082028987,0.6937805012159587,-0.6937805012159587,0.011946618556976318,0.011946618556976318,True,True,-0.01,-0.0027999999999999935,False,False,0.35795050859451294,0.311379611492157,0.3135926127433777,0.3460038900375366,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,6,0,0,0,True,True,False,False,0.03409174082028987,0.7084310695820094,-0.7084310695820094,0.010511696338653564,0.010511696338653564,True,True,-0.01,-0.0027999999999999935,False,False,0.3423035740852356,0.2957793176174164,0.30044957995414734,0.33179187774658203,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,7,0,0,0,True,True,False,False,0.03409174082028987,0.7204503163986445,-0.7204503163986445,0.009154558181762695,0.009154558181762695,True,True,-0.01,-0.0027999999999999935,False,False,0.3291513919830322,0.2832380533218384,0.2898610830307007,0.31999683380126953,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,8,0,0,0,True,True,False,False,0.03409174082028987,0.7335615128569842,-0.7335615128569842,0.007706254720687866,0.007706254720687866,True,True,-0.01,-0.0027999999999999935,False,False,0.3148585855960846,0.26949793100357056,0.2782937288284302,0.30715233087539673,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,9,0,0,0,True,True,False,False,0.03409174082028987,0.7487747192673923,-0.7487747192673923,0.0060825347900390625,0.0060825347900390625,True,True,-0.01,-0.0027999999999999935,False,False,0.2983700633049011,0.25345006585121155,0.26484209299087524,0.29228752851486206,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,10,0,0,0,True,True,False,False,0.03409174082028987,0.7639880001836062,-0.7639880001836062,0.0044588446617126465,0.0044588446617126465,True,True,-0.01,-0.0027999999999999935,False,False,0.2818814814090729,0.23740211129188538,0.25139039754867554,0.27742263674736023,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,11,0,0,0,True,True,False,False,0.03409174082028987,0.7792010650329829,-0.7792010650329829,0.0028351247310638428,0.0028351247310638428,True,True,-0.01,-0.0027999999999999935,False,False,0.26539310812950134,0.2213543951511383,0.23793888092041016,0.2625579833984375,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,12,0,0,0,True,True,False,False,0.03409174082028987,0.7932944640808345,-0.7932944640808345,0.0013051927089691162,0.0013051927089691162,True,True,-0.01,-0.0027999999999999935,False,False,0.25005042552948,0.20645412802696228,0.22562098503112793,0.24874523282051086,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,13,0,0,3,True,True,False,True,0.0,0.806232900201583,-0.806232900201583,0.0001280456781387329,0.0,False,True,-0.01,0.036,False,False,0.23588953912258148,0.19273746013641357,0.2144724428653717,0.23601758480072021,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
1,910023,14,0,1,3,True,True,False,True,0.0,0.7968982083800884,-0.7968982083800884,0.009420305490493774,0.0,False,False,-0.01,0.0348,False,False,0.2186356484889984,0.20231468975543976,0.21183349192142487,0.2280559539794922,1.0030580273429996,1.0382041518999998,0.9689662865227098,1.0382041518999998
1,910023,15,0,2,3,True,True,False,True,0.0,0.7864247843556693,-0.7864247843556693,0.004166349768638611,0.0,False,False,-0.01,0.03360000000000002,False,False,0.207388773560524,0.21306028962135315,0.21052876114845276,0.21722663938999176,0.9982041518999998,0.9982041518999998,0.9630580273429997,1.0344372699999997
1,910023,16,0,3,0,True,True,False,False,0.037353730000000085,0.7769831345507463,-0.7769831345507463,0.0022741854190826416,0.0022741854190826416,True,False,-0.01,-0.006399999999999997,False,False,0.2204999476671219,0.21822576224803925,0.2154831439256668,0.2167282998561859,0.9944372699999998,1.031791,0.9582041518999997,0.9944372699999998
1,910023,17,0,3,0,True,True,False,False,0.037353730000000085,0.7724218593069871,-0.7724218593069871,0.002016782760620117,0.002016782760620117,True,True,-0.01,-0.006399999999999997,False,False,0.22462409734725952,0.2226073145866394,0.22095267474651337,0.22099816799163818,0.9944372699999998,1.031791,0.9582041518999997,0.9944372699999998
1,910023,18,0,3,0,True,True,False,False,0.037353730000000085,0.7681059987375101,-0.7681059987375101,0.0017528831958770752,0.0017528831958770752,True,True,-0.01,-0.006399999999999997,False,False,0.22848181426525116,0.22672893106937408,0.22619272768497467,0.2250422239303589,0.9944372699999998,1.031791,0.9582041518999997,0.9944372699999998
1,910023,19,0,3,0,True,True,False,False,0.037353730000000085,0.7641301118859609,-0.7641301118859609,0.0008555203676223755,0.0014799833297729492,True,True,-0.01,-0.006399999999999997,False,False,0.2319703996181488,0.23049041628837585,0.23111487925052643,0.2287735491991043,0.9944372699999998,1.031791,0.9582041518999997,0.9944372699999998
1,910023,20,0,3,2,True,True,False,False,0.07358684810000016,0.7601542250344118,-0.7601542250344118,0.0005780160427093506,0.0017851293087005615,False,True,-0.01,-0.04520000000000001,False,False,0.23545901477336884,0.23425190150737762,0.23603703081607819,0.23250484466552734,0.9944372699999998,1.031791,0.9582041518999997,0.9944372699999998
1,910023,21,0,2,3,True,True,False,True,0.0,0.7744631044500163,-0.7744631044500163,7.280707359313965e-05,0.0,False,True,-0.01,0.03360000000000002,False,False,0.21654905378818512,0.22320270538330078,0.2281133085489273,0.22818611562252045,0.9982041518999998,0.9982041518999998,0.9630580273429997,1.0344372699999997
1,910023,22,0,3,2,True,True,False,False,0.07358684810000016,0.7561223805972894,-0.7561223805972894,0.003452807664871216,0.004183858633041382,False,True,-0.01,-0.04520000000000001,False,False,0.238460510969162,0.23772946000099182,0.2419133186340332,0.23627687990665436,0.9944372699999998,1.031791,0.9582041518999997,0.9944372699999998
1,910023,23,0,2,2,True,True,False,False,0.07137924265700002,0.7710452884369186,-0.7710452884369186,0.0005018115043640137,0.0005018115043640137,False,True,-0.01,-0.04399999999999999,False,False,0.22070246934890747,0.2261965274810791,0.23166263103485107,0.23116081953048706,0.9982041518999998,0.9982041518999998,0.9630580273429997,1.0344372699999997
1,910023,24,0,1,3,True,True,False,True,0.0,0.8125321304503532,-0.8125321304503532,0.010499328374862671,0.0,False,True,-0.01,0.0348,False,False,0.20164838433265686,0.18303315341472626,0.2014748454093933,0.21214771270751953,1.0030580273429996,1.0382041518999998,0.9689662865227098,1.0382041518999998
1,910023,25,0,2,2,True,True,False,False,0.07137924265700002,0.7675365045600226,-0.7675365045600226,0.001066938042640686,0.001066938042640686,False,True,-0.01,-0.04399999999999999,False,False,0.22496655583381653,0.22925858199596405,0.23529969155788422,0.23423275351524353,0.9982041518999998,0.9982041518999998,0.9630580273429997,1.0344372699999997
1,910023,26,0,1,3,True,True,False,True,0.0,0.8045384584072681,-0.8045384584072681,0.009538888931274414,0.0,False,True,-0.01,0.0348,False,False,0.21012306213378906,0.19082829356193542,0.2096654772758484,0.21966195106506348,1.0030580273429996,1.0382041518999998,0.9689662865227098,1.0382041518999998
1,910023,27,0,2,2,True,True,False,False,0.07137924265700002,0.7638765521281055,-0.7638765521281055,0.0016245245933532715,0.0016245245933532715,False,True,-0.01,-0.04399999999999999,False,False,0.22938475012779236,0.23248542845249176,0.23907586932182312,0.23745134472846985,0.9982041518999998,0.9982041518999998,0.9630580273429997,1.0344372699999997
1,910023,28,0,1,3,True,True,False,True,0.0,0.4453363328163909,-0.38211726905194693,0.008545070886611938,0.0,False,True,-0.01,0.0348,False,False,0.21652185916900635,0.1964341700077057,0.2157389521598816,0.2250669300556183,0.1529113419,1.0382041518999998,0.1529113419,1.0382041518999998
1,910023,29,0,2,2,True,False,True,False,0.9126729999999997,0.28521051094864835,-0.11167312627818102,0.0021821707487106323,0.0021821707487106323,False,True,-0.01,-0.04399999999999999,False,False,0.23380306363105774,0.23571234941482544,0.24285216629505157,0.24066999554634094,0.12176427000000001,0.12176427000000001,0.12176427000000001,1.0344372699999997
1,910023,30,0,1,3,False,False,False,True,0.0,0.0474329236474037,0.0474329236474037,0.007571950554847717,0.0,False,True,-0.01,0.0348,False,False,0.22200018167495728,0.2009405940771103,0.2207827866077423,0.229572132229805,0.17089100000000002,0.17089100000000002,0.17089100000000002,0.17089100000000002
1,910023,31,0,2,2,False,False,False,True,0.0,0.10118889258503913,0.10118889258503913,0.002681136131286621,0.0,False,True,-0.01,-0.04399999999999999,False,False,0.23782068490982056,0.23845858871936798,0.24617871642112732,0.2434975802898407,0.1403,0.1403,0.1403,0.1403
1,910023,32,0,1,3,False,False,False,True,0.0,0.031470553427934644,0.031470553427934644,0.006522774696350098,0.0,False,True,-0.01,0.19,False,True,0.2258950173854828,0.20351381599903107,0.22405558824539185,0.23241779208183289,0.19,0.19,0.19,0.19
1,910024,1,1,0,0,True,True,False,True,0.0,0.6682707497581291,-0.6682707497581291,0.0006094276905059814,0.0,False,False,-0.01,0.031200000000000006,False,False,0.3410787880420685,0.31712764501571655,0.3404693603515625,0.335069477558136,1.0303,0.9544372699999998,0.9917909999999999,1.0303
1,910024,2,0,0,2,True,True,False,False,0.03970000000000007,0.7372211617746354,-0.7372211617746354,0.008711934089660645,0.011382460594177246,True,False,-0.01,-0.008799999999999999,False,False,0.24683517217636108,0.25354325771331787,0.2622551918029785,0.25087273120880127,0.9903,0.9517909999999999,0.9903,1.03
1,910024,3,0,0,2,True,True,False,False,0.03970000000000007,0.7349861068048478,-0.7349861068048478,0.008291095495223999,0.012856721878051758,True,True,-0.01,-0.008799999999999999,False,False,0.24917539954185486,0.256515234708786,0.26480633020401,0.25194960832595825,0.9903,0.9517909999999999,0.9903,1.03
1,910024,4,0,0,2,True,True,False,False,0.03970000000000007,0.7327140448012353,-0.7327140448012353,0.008046001195907593,0.014056354761123657,True,True,-0.01,-0.008799999999999999,False,False,0.2516181468963623,0.25929367542266846,0.26733967661857605,0.2532833218574524,0.9903,0.9517909999999999,0.9903,1.03
1,910024,5,0,0,2,True,True,False,False,0.03970000000000007,0.7304419678964615,-0.7304419678964615,0.007800936698913574,0.015255928039550781,True,True,-0.01,-0.008799999999999999,False,False,0.25406092405319214,0.2620720863342285,0.2698730230331421,0.2546170949935913,0.9903,0.9517909999999999,0.9903,1.03
1,910024,6,0,0,2,True,True,False,False,0.03970000000000007,0.7281698835411072,-0.7281698835411072,0.007555902004241943,0.016455531120300293,True,True,-0.01,-0.008799999999999999,False,False,0.256503701210022,0.2648504972457886,0.2724063992500305,0.2559508681297302,0.9903,0.9517909999999999,0.9903,1.03
1,910024,7,0,0,2,True,True,False,False,0.03970000000000007,0.7267441255369187,-0.7267441255369187,0.0072686076164245605,0.017584621906280518,True,True,-0.01,-0.008799999999999999,False,False,0.2580796480178833,0.2667940855026245,0.2740626931190491,0.25647807121276855,0.9903,0.9517909999999999,0.9903,1.03
1,910024,8,0,0,2,True,True,False,False,0.03970000000000007,0.7258755741038323,-0.7258755741038323,0.0069536566734313965,0.01866734027862549,True,True,-0.01,-0.008799999999999999,False,False,0.25908491015434265,0.268187940120697,0.2751415967941284,0.25647425651550293,0.9903,0.9517909999999999,0.9903,1.03
1,910024,9,0,0,2,True,True,False,False,0.03970000000000007,0.7250070152201653,-0.7250070152201653,0.006638646125793457,0.01975005865097046,True,True,-0.01,-0.008799999999999999,False,False,0.2600901424884796,0.2695818543434143,0.27622050046920776,0.2564704418182373,0.9903,0.9517909999999999,0.9903,1.03
1,910024,10,0,0,2,True,True,False,False,0.03970000000000007,0.7241385010399819,-0.7241385010399819,0.006323695182800293,0.020832717418670654,True,True,-0.01,-0.008799999999999999,False,False,0.2610953748226166,0.27097564935684204,0.27729934453964233,0.2564666271209717,0.9903,0.9517909999999999,0.9903,1.03
1,910024,11,0,0,2,True,True,False,False,0.03970000000000007,0.7232546386637688,-0.7232546386637688,0.006006956100463867,0.021916598081588745,True,True,-0.01,-0.008799999999999999,False,False,0.2621143162250519,0.27238693833351135,0.2783938944339752,0.2564772963523865,0.9903,0.9517909999999999,0.9903,1.03
1,910024,12,0,0,2,True,True,False,False,0.03970000000000007,0.7206090119996071,-0.7206090119996071,0.005486547946929932,0.023136019706726074,True,True,-0.01,-0.008799999999999999,False,False,0.2647130787372589,0.2758015990257263,0.28128814697265625,0.2581521272659302,0.9903,0.9517909999999999,0.9903,1.03
1,910024,13,0,0,2,True,True,False,False,0.03970000000000007,0.7179633927860261,-0.7179633927860261,0.004966139793395996,0.02435535192489624,True,True,-0.01,-0.008799999999999999,False,False,0.26731181144714355,0.2792162299156189,0.2841823697090149,0.25982701778411865,0.9903,0.9517909999999999,0.9903,1.03
1,910024,14,0,0,2,True,True,False,False,0.03970000000000007,0.7153177586712838,-0.7153177586712838,0.004445672035217285,0.025574713945388794,True,True,-0.01,-0.008799999999999999,False,False,0.2699105739593506,0.28263092041015625,0.28707659244537354,0.26150187849998474,0.9903,0.9517909999999999,0.9903,1.03
1,910024,15,0,0,2,True,True,False,False,0.03970000000000007,0.7140751210370064,-0.7140751210370064,0.004117190837860107,0.026535451412200928,True,True,-0.01,-0.008799999999999999,False,False,0.2712826430797577,0.28436964750289917,0.2884868383407593,0.26195138692855835,0.9903,0.9517909999999999,0.9903,1.03
1,910024,16,0,0,2,True,True,False,False,0.03970000000000007,0.7154493955292702,-0.7154493955292702,0.004130810499191284,0.027163207530975342,True,True,-0.01,-0.008799999999999999,False,False,0.2703402638435364,0.28305158019065857,0.28718239068984985,0.2600191831588745,0.9903,0.9517909999999999,0.9903,1.03
1,910024,17,0,0,2,True,True,False,False,0.03970000000000007,0.7168236998238564,-0.7168236998238564,0.0041443705558776855,0.027790993452072144,True,True,-0.01,-0.008799999999999999,False,False,0.26939791440963745,0.28173351287841797,0.28587788343429565,0.2580868899822235,0.9903,0.9517909999999999,0.9903,1.03
1,910024,18,0,0,2,True,True,False,False,0.03970000000000007,0.7181980041184426,-0.7181980041184426,0.004157930612564087,0.028418809175491333,True,True,-0.01,-0.008799999999999999,False,False,0.26845550537109375,0.28041547536849976,0.28457340598106384,0.2561545968055725,0.9903,0.9517909999999999,0.9903,1.03
1,910024,19,0,0,2,True,True,False,False,0.03970000000000007,0.7195797589936257,-0.7195797589936257,0.004167020320892334,0.029039859771728516,True,True,-0.01,-0.008799999999999999,False,False,0.2674995958805084,0.2790927290916443,0.2832597494125366,0.2542198896408081,0.9903,0.9517909999999999,0.9903,1.03
1,910024,20,0,0,2,True,True,False,False,0.03970000000000007,0.7209949148216248,-0.7209949148216248,0.0041554272174835205,0.029631048440933228,True,True,-0.01,-0.008799999999999999,False,False,0.26648327708244324,0.2777494192123413,0.28190484642982483,0.2522737979888916,0.9903,0.9517909999999999,0.9903,1.03
